"","data$Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds","HorseId","JockeyId","TrainerID"
"174","11.03.2020","Happy Valley","Gress","M Chadwick","Irland","P O'Sullivan","Handicap",8,1800,1450000,7,54,8,109.84,3,3,124,32,21844,8663,6691
"175","01.04.2020","Sha Tin","Dirt","M Chadwick","Irland","P O'Sullivan","Handicap",7,1800,1450000,12,55,8,108.7,5,7,121,36,21844,8663,6691
"176","29.04.2020","Happy Valley","Gress","N Callan","Irland","P O'Sullivan","Handicap",8,1650,1450000,1,54,8,99.65,0,1,120,NA,21844,8651,6691
"177","13.05.2020","Happy Valley","Gress","N Callan","Irland","P O'Sullivan","Handicap",8,1800,1450000,6,57,8,109.63,3,8,120,13,21844,8651,6691
"178","16.09.2017","Sha Tin","Gress","M Chadwick","Great Britain","L Ho","Handicap",9,1000,1310000,12,57,5,57.55,0,9,117,29,21845,8663,6689
"179","14.10.2017","Sha Tin","Gress","N Rawiller","Great Britain","L Ho","Handicap",8,1000,1310000,14,55,5,57.05,0,1,129,16,21845,8654,6689
"180","05.11.2017","Sha Tin","Gress","K Teetan","Great Britain","L Ho","Handicap",3,1000,1310000,9,58,5,57.22,0,4,126,26,21845,8652,6689
"181","29.11.2017","Happy Valley","Gress","K Teetan","Great Britain","L Ho","Handicap",7,1200,1310000,10,58,5,71.2,2,11,117,75,21845,8652,6689
"182","27.12.2017","Happy Valley","Gress","M F Poon","Great Britain","L Ho","Handicap",6,1000,1310000,3,54,5,57.49,0,5,115,NA,21845,8658,6689
"183","13.01.2018","Sha Tin","Gress","K Teetan","Great Britain","L Ho","Handicap",3,1000,1310000,2,58,6,57.83,0,5,117,NA,21845,8652,6689
"184","28.01.2018","Sha Tin","Gress","K Teetan","Great Britain","L Ho","Handicap",6,1000,1310000,14,54,6,58,0,8,116,NA,21845,8652,6689
"185","18.02.2018","Sha Tin","Gress","H N Wong","Great Britain","L Ho","Handicap",6,1000,1310000,2,54,6,57.4,0,7,113,77,21845,8660,6689
"186","03.03.2018","Sha Tin","Gress","K C Leung","Great Britain","L Ho","Handicap",9,1000,1310000,2,52,6,56.9,0,6,118,55,21845,8656,6689
"187","25.03.2018","Sha Tin","Gress","M Chadwick","Great Britain","L Ho","Handicap",8,1000,1310000,7,54,6,57.01,0,7,115,46,21845,8663,6689
"188","15.04.2018","Sha Tin","Gress","S Clipperton","Great Britain","L Ho","Handicap",7,1000,1310000,8,54,6,57.53,0,8,115,19,21845,8653,6689
"189","25.04.2018","Happy Valley","Gress","K C Ng","Great Britain","L Ho","Handicap",8,1200,1310000,12,52,6,71.9,4,11,99,99,21845,8669,6689
"190","24.09.2017","Sha Tin","Dirt","N Callan","Australia","P O'Sullivan","Handicap",2,1200,660000,7,58,6,71.07,3,4,111,13,21846,8651,6691
"191","22.10.2017","Sha Tin","Gress","Olivier Doleuze","Australia","P O'Sullivan","Handicap",3,1400,660000,11,58,6,82.44,3,2,115,45,21846,8449,6691
"192","11.11.2017","Sha Tin","Gress","S Clipperton","Australia","P O'Sullivan","Handicap",1,1400,660000,5,59,6,83.13,1,8,106,NA,21846,8653,6691
"193","03.12.2017","Sha Tin","Dirt","Olivier Doleuze","Australia","P O'Sullivan","Handicap",1,1200,660000,6,59,6,69.29,4,2,113,NA,21846,8449,6691
"194","17.12.2017","Sha Tin","Dirt","Olivier Doleuze","Australia","P O'Sullivan","Handicap",3,1200,660000,11,59,6,70.47,3,7,108,NA,21846,8449,6691
"195","10.01.2018","Happy Valley","Gress","Joao Moreira","Australia","P O'Sullivan","Handicap",1,1000,660000,1,59,7,58.06,0,1,112,NA,21846,8443,6691
"196","24.01.2018","Sha Tin","Dirt","K Teetan","Australia","P O'Sullivan","Handicap",3,1200,880000,12,52,7,69.86,4,9,105,NA,21846,8652,6691
"197","21.02.2018","Happy Valley","Gress","M L Yeung","Australia","P O'Sullivan","Handicap",4,1000,880000,7,51,7,57.84,3,5,109,20,21846,8661,6691
"198","11.03.2018","Sha Tin","Dirt","K C Ng","Australia","P O'Sullivan","Handicap",5,1650,880000,3,50,7,100.88,2,13,88,71,21846,8669,6691
"199","15.04.2018","Sha Tin","Dirt","C Wong","Australia","P O'Sullivan","Handicap",2,1200,660000,4,56,7,70.86,2,6,97,NA,21846,8774,6691
"200","02.05.2018","Sha Tin","Dirt","Tommy Berry","Australia","P O'Sullivan","Handicap",1,1200,660000,7,60,7,69.96,0,4,105,27,21846,8609,6691
"201","24.10.2018","Happy Valley","Gress","S Clipperton","Australia","P O'Sullivan","Handicap",4,1200,690000,12,60,7,70.51,2,4,113,32,21846,8653,6691
"202","07.11.2018","Happy Valley","Gress","Z Purton","Australia","P O'Sullivan","Handicap",1,1000,690000,4,60,7,58.21,1,4,108,NA,21846,8650,6691
"203","21.11.2018","Happy Valley","Gress","Z Purton","Australia","P O'Sullivan","Handicap",2,1000,690000,3,60,7,58.1,0,7,105,NA,21846,8650,6691
"204","26.11.2017","Sha Tin","Gress","N Callan","Australia","L Ho","Handicap",2,1200,880000,10,57,4,70.27,2,9,107,99,21847,8651,6689
"205","17.12.2017","Sha Tin","Gress","A Sanna","Australia","L Ho","Handicap",6,1400,880000,9,57,4,83.76,2,13,108,99,21847,8672,6689
"206","01.01.2018","Sha Tin","Gress","A Sanna","Australia","L Ho","Handicap",3,1400,880000,7,57,5,83.45,1,7,109,99,21847,8672,6689
"207","21.01.2018","Sha Tin","Gress","A Badel","Australia","L Ho","Handicap",5,1400,880000,6,55,5,83.71,2,12,108,25,21847,8665,6689
"208","25.02.2018","Sha Tin","Gress","C Schofield","Australia","L Ho","Handicap",6,1400,880000,5,54,5,83.45,1,10,107,64,21847,8655,6689
"209","02.04.2018","Sha Tin","Gress","M Chadwick","Australia","L Ho","Handicap",2,1200,880000,7,53,5,69.71,1,2,111,25,21847,8663,6689
"210","25.04.2018","Happy Valley","Gress","M Chadwick","Australia","L Ho","Handicap",2,1200,880000,5,53,5,70.93,2,5,114,14,21847,8663,6689
"211","16.05.2018","Happy Valley","Gress","M Chadwick","Australia","L Ho","Handicap",5,1200,880000,7,54,5,71.04,0,9,101,NA,21847,8663,6689
"212","13.10.2018","Sha Tin","Gress","M Chadwick","Australia","L Ho","Handicap",3,1200,690000,6,59,5,70.67,1,9,104,NA,21847,8663,6689
"213","01.01.2019","Sha Tin","Gress","M F Poon","Australia","L Ho","Handicap",2,1600,690000,8,59,6,96.25,0,6,105,NA,21847,8658,6689
"214","27.01.2019","Sha Tin","Gress","N Callan","Australia","L Ho","Handicap",4,1400,690000,5,59,6,84.98,2,13,92,NA,21847,8651,6689
"215","02.03.2019","Sha Tin","Dirt","T H So","Australia","L Ho","Handicap",2,1200,690000,1,57,6,69.32,0,3,109,NA,21847,8667,6689
"216","24.03.2019","Sha Tin","Gress","T H So","Australia","L Ho","Handicap",1,1400,690000,7,57,6,83.48,3,4,110,12,21847,8667,6689
"217","14.04.2019","Sha Tin","Gress","Z Purton","Australia","L Ho","Handicap",2,1200,690000,1,59,6,70.53,0,5,104,NA,21847,8650,6689
"218","08.05.2019","Sha Tin","Dirt","Joao Moreira","Australia","L Ho","Handicap",3,1200,690000,8,57,6,72.26,0,12,80,NA,21847,8443,6689
"219","18.05.2019","Sha Tin","Gress","T H So","Australia","L Ho","Handicap",1,1200,690000,7,55,6,69.84,0,5,105,10,21847,8667,6689
"220","08.06.2019","Sha Tin","Gress","K Teetan","Australia","L Ho","Handicap",2,1200,690000,10,56,6,69.69,2,2,110,6,21847,8652,6689
"221","23.06.2019","Sha Tin","Gress","T H So","Australia","L Ho","Handicap",1,1200,690000,13,56,6,69.89,2,5,107,NA,21847,8667,6689
"222","14.07.2019","Sha Tin","Gress","Z Purton","Australia","L Ho","Handicap",2,1200,690000,12,57,6,70.67,2,12,97,NA,21847,8650,6689
"223","01.09.2019","Sha Tin","Gress","R Bayliss","Australia","D Whyte","Handicap",2,1200,725000,12,55,6,69.99,3,1,111,NA,21847,8864,6996
"224","25.09.2019","Happy Valley","Gress","R Bayliss","Australia","D Whyte","Handicap",2,1200,725000,5,59,6,70.4,3,2,112,NA,21847,8864,6996
"225","03.11.2019","Sha Tin","Gress","R Bayliss","Australia","D Whyte","Handicap",1,1200,725000,10,60,6,70.23,4,7,114,NA,21847,8864,6996
"226","23.11.2019","Sha Tin","Gress","A Badel","Australia","D Whyte","Handicap",2,1400,725000,10,60,6,81.93,1,1,112,NA,21847,8665,6996
"227","15.12.2019","Sha Tin","Gress","C Y Ho","Australia","D Whyte","Handicap",5,1400,967000,11,54,6,82.14,0,5,108,NA,21847,8659,6996
"228","11.01.2020","Sha Tin","Gress","A Badel","Australia","D Whyte","Handicap",6,1400,967000,8,54,7,83.36,3,9,109,NA,21847,8665,6996
"229","02.02.2020","Sha Tin","Gress","C Y Ho","Australia","D Whyte","Handicap",4,1400,967000,1,54,7,82.53,0,7,105,NA,21847,8659,6996
"230","04.03.2020","Happy Valley","Gress","K C Leung","Australia","D Whyte","Handicap",5,1200,967000,9,54,7,71.89,2,8,99,33,21847,8656,6996
"231","25.03.2020","Happy Valley","Gress","M Chadwick","Australia","D Whyte","Handicap",5,1200,967000,3,54,7,70.47,0,4,106,15,21847,8663,6996
"232","19.04.2020","Sha Tin","Dirt","A Hamelin","Australia","D Whyte","Handicap",5,1200,967000,8,54,7,69.14,2,7,112,27,21847,9111,6996
"233","06.05.2020","Happy Valley","Gress","T H So","Australia","D Whyte","Handicap",3,1200,967000,4,53,7,70.07,2,5,109,19,21847,8667,6996
"234","27.05.2020","Sha Tin","Dirt","K Teetan","Australia","D Whyte","Handicap",3,1200,967000,6,53,7,69.08,1,3,110,4,21847,8652,6996
"235","21.06.2020","Sha Tin","Gress","K Teetan","Australia","D Whyte","Handicap",5,1200,967000,1,52,7,69.7,0,4,105,10,21847,8652,6996
"236","16.09.2017","Sha Tin","Gress","H N Wong","Australia","YS Tsui","Handicap",7,1000,1860000,10,55,5,56.59,0,5,129,NA,21848,8660,6686
"237","11.10.2017","Happy Valley","Gress","H N Wong","Australia","YS Tsui","Handicap",7,1000,1860000,1,55,5,58.1,0,11,109,22,21848,8660,6686
"238","08.04.2018","Sha Tin","Gress","A Sanna","Australia","YS Tsui","Handicap",9,1000,1860000,13,57,6,59.17,0,14,74,28,21848,8672,6686
"239","22.10.2017","Sha Tin","Gress","C Schofield","New Zealand","P O'Sullivan","Handicap",2,1600,880000,8,54,5,94.94,3,7,112,15,21849,8655,6691
"240","19.11.2017","Sha Tin","Dirt","C Schofield","New Zealand","P O'Sullivan","Handicap",2,1800,880000,12,54,5,109.48,3,7,109,15,21849,8655,6691
"241","13.12.2017","Happy Valley","Gress","Douglas Whyte","New Zealand","P O'Sullivan","Handicap",4,1800,880000,8,53,5,111.11,5,3,113,12,21849,8446,6691
"242","07.01.2018","Sha Tin","Gress","Douglas Whyte","New Zealand","P O'Sullivan","Handicap",6,1800,880000,1,53,6,108.89,1,4,114,NA,21849,8446,6691
"243","24.01.2018","Sha Tin","Dirt","Douglas Whyte","New Zealand","P O'Sullivan","Handicap",5,1650,880000,5,53,6,99.49,5,11,111,14,21849,8446,6691
"244","18.02.2018","Sha Tin","Gress","H N Wong","New Zealand","P O'Sullivan","Handicap",3,1800,880000,9,50,6,108.6,1,4,109,12,21849,8660,6691
"245","14.03.2018","Happy Valley","Gress","M L Yeung","New Zealand","P O'Sullivan","Handicap",4,1800,880000,8,51,6,111.83,3,11,99,NA,21849,8661,6691
"246","08.04.2018","Sha Tin","Gress","M L Yeung","New Zealand","P O'Sullivan","Handicap",3,1800,880000,4,51,6,107.95,2,4,111,11,21849,8661,6691
"247","20.09.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",6,1650,880000,11,52,9,101.96,4,10,104,38,21850,8661,6695
"248","27.09.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",3,1650,880000,9,51,9,101.43,0,9,97,47,21850,8661,6695
"249","25.10.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",2,1650,660000,11,59,9,101.28,3,12,106,37,21850,8661,6695
"250","15.11.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",2,1650,660000,12,58,9,102.15,0,6,100,51,21850,8661,6695
"251","27.12.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",1,1800,660000,1,58,9,112.12,0,10,97,21,21850,8661,6695
"252","13.01.2018","Sha Tin","Gress","M L Yeung","USA","A Lee","Handicap",1,1400,660000,3,56,10,84.34,0,9,91,48,21850,8661,6695
"253","28.03.2018","Happy Valley","Gress","Brett Prebble","USA","A Lee","Handicap",1,1650,660000,11,56,10,100.99,4,8,108,28,21850,8453,6695
"254","18.10.2017","Happy Valley","Gress","H T Mo","Irland","J Moore","Handicap",7,1200,1310000,1,50,4,70.33,0,6,112,NA,21851,8657,6535
"255","29.10.2017","Happy Valley","Gress","Tommy Berry","Irland","J Moore","Handicap",8,1650,1310000,11,54,4,100.64,3,4,121,33,21851,8609,6535
"256","11.11.2017","Sha Tin","Gress","K Teetan","Irland","J Moore","Handicap",9,1600,1310000,3,54,4,96.06,0,6,111,15,21851,8652,6535
"257","26.11.2017","Sha Tin","Gress","A Badel","Irland","J Moore","Handicap",9,1600,1310000,11,53,4,94.45,2,5,124,32,21851,8665,6535
"258","17.12.2017","Sha Tin","Gress","S Clipperton","Irland","J Moore","Handicap",7,1600,880000,1,60,4,96.2,0,11,111,NA,21851,8653,6535
"259","01.01.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",5,1600,880000,6,59,5,95.81,0,7,115,10,21851,8609,6535
"260","13.01.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",8,1600,880000,8,59,5,95.38,3,1,126,10,21851,8609,6535
"261","10.02.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",3,1600,1310000,1,54,5,95.62,0,1,123,NA,21851,8609,6535
"262","25.02.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",11,1600,1310000,14,55,5,95.81,1,4,123,12,21851,8609,6535
"263","11.03.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",10,1600,1310000,9,58,5,94.87,2,7,121,NA,21851,8609,6535
"264","25.03.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",5,1600,1310000,9,57,5,94.48,0,1,126,NA,21851,8609,6535
"265","02.04.2018","Sha Tin","Gress","C Wong","Irland","J Moore","Handicap",9,1600,1310000,1,53,5,95.08,2,2,125,NA,21851,8774,6535
"266","08.10.2017","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",1,1000,880000,5,55,3,56.68,0,1,123,NA,21853,8652,6700
"267","05.11.2017","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",1,1200,880000,4,59,3,69.17,0,2,122,NA,21853,8652,6700
"268","03.12.2017","Sha Tin","Gress","U Rispoli","Australia","P F Yiu","Handicap",10,1400,1310000,14,53,3,82.45,0,5,116,NA,21853,8662,6700
"269","23.12.2017","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Griffinl?p",3,1400,2000000,6,55,3,83.01,2,2,122,NA,21853,8652,6700
"270","31.01.2018","Happy Valley","Gress","K Teetan","Australia","P F Yiu","Handicap",8,1200,1310000,9,52,4,71.04,2,11,112,NA,21853,8652,6700
"271","07.03.2018","Happy Valley","Gress","Joao Moreira","Australia","P F Yiu","Handicap",6,1200,1310000,3,52,4,69.94,0,2,116,NA,21853,8443,6700
"272","28.03.2018","Happy Valley","Gress","Joao Moreira","Australia","P F Yiu","Handicap",5,1200,1310000,1,53,4,70.37,3,9,116,NA,21853,8443,6700
"273","15.04.2018","Sha Tin","Gress","Tommy Berry","Australia","P F Yiu","Handicap",7,1000,1310000,11,54,4,57.19,0,3,122,NA,21853,8609,6700
"274","06.05.2018","Sha Tin","Gress","Tommy Berry","Australia","P F Yiu","Handicap",8,1000,1310000,7,54,4,55.99,0,7,117,14,21853,8609,6700
"275","26.09.2018","Happy Valley","Gress","K Teetan","Australia","P F Yiu","Handicap",8,1200,1380000,3,56,4,69.95,3,4,129,NA,21853,8652,6700
"276","04.11.2018","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",9,1400,1380000,3,57,4,83.75,1,12,115,NA,21853,8652,6700
"277","01.01.2019","Sha Tin","Gress","Silvestre De Sousa","Australia","P F Yiu","Handicap",6,1200,1380000,5,57,5,69.46,1,3,127,NA,21853,4340,6700
"278","27.01.2019","Sha Tin","Gress","C Y Ho","Australia","P F Yiu","Handicap",9,1200,1380000,14,55,5,69.55,2,5,127,17,21853,8659,6700
"279","17.02.2019","Sha Tin","Gress","C Y Ho","Australia","P F Yiu","Handicap",10,1400,1380000,4,55,5,82.85,0,6,118,10,21853,8659,6700
"280","06.03.2019","Happy Valley","Gress","G van Niekerk","Australia","P F Yiu","Handicap",7,1200,1380000,5,55,5,70.18,3,2,129,NA,21853,8831,6700
"281","13.03.2019","Happy Valley","Gress","G van Niekerk","Australia","P F Yiu","Handicap",8,1200,1380000,2,56,5,70.56,0,7,118,NA,21853,8831,6700
"282","31.03.2019","Sha Tin","Gress","M F Poon","Australia","P F Yiu","Handicap",7,1200,1380000,5,54,5,69.59,1,3,124,13,21853,8658,6700
"283","14.04.2019","Sha Tin","Gress","Martin Harley","Australia","P F Yiu","Handicap",8,1200,1380000,2,56,5,71.21,0,4,117,NA,21853,8486,6700
"284","16.06.2019","Sha Tin","Gress","N Callan","Australia","P F Yiu","Handicap",8,1200,1380000,2,57,5,69.2,0,4,120,11,21853,8651,6700
"285","08.09.2019","Sha Tin","Dirt","A Domeyer","Australia","P F Yiu","Handicap",9,1200,1450000,7,56,5,71.49,3,11,87,15,21853,8881,6700
"286","01.10.2019","Sha Tin","Gress","G van Niekerk","Australia","P F Yiu","Handicap",9,1400,1450000,11,56,5,81.49,3,3,126,13,21853,8831,6700
"287","12.10.2019","Sha Tin","Gress","A Domeyer","Australia","P F Yiu","Handicap",10,1400,1450000,1,56,5,81.5,0,2,121,NA,21853,8881,6700
"288","09.11.2019","Sha Tin","Gress","G van Niekerk","Australia","P F Yiu","Handicap",10,1400,1450000,3,57,5,82.21,1,11,115,NA,21853,8831,6700
"289","08.12.2019","Sha Tin","Gress","D Lane","Australia","P F Yiu","Handicap",6,1400,1450000,11,58,5,81.59,2,4,126,36,21853,8671,6700
"290","15.12.2019","Sha Tin","Gress","Joao Moreira","Australia","P F Yiu","Handicap",10,1600,1450000,10,58,5,95.19,1,8,122,NA,21853,8443,6700
"291","01.03.2020","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",8,1200,1450000,11,57,6,69.71,3,6,125,NA,21853,8652,6700
"292","18.03.2020","Happy Valley","Gress","N Callan","Australia","P F Yiu","Handicap",6,1650,1450000,8,57,6,100.84,5,11,117,14,21853,8651,6700
"293","15.04.2020","Happy Valley","Gress","N Callan","Australia","P F Yiu","Handicap",7,1650,1450000,8,54,6,101.76,4,11,103,15,21853,8651,6700
"294","17.05.2020","Sha Tin","Gress","A Hamelin","Australia","P F Yiu","Handicap",6,1000,1450000,11,54,6,56.66,0,12,101,NA,21853,9111,6700
"295","10.12.2017","Sha Tin","Gress","C Y Ho","Great Britain","KL Man","Handicap",2,1200,1310000,12,51,3,70.5,4,12,111,99,21854,8659,6693
"296","10.01.2018","Happy Valley","Gress","S Clipperton","Great Britain","KL Man","Handicap",3,1200,880000,12,60,4,71.72,0,9,111,99,21854,8653,6693
"297","07.10.2018","Sha Tin","Gress","H T Mo","Great Britain","J Moore","Handicap",8,1200,920000,9,55,4,70.28,1,8,111,39,21854,8657,6535
"298","31.10.2018","Sha Tin","Dirt","K Teetan","Great Britain","J Moore","Handicap",5,1200,920000,7,57,4,70.77,2,11,104,18,21854,8652,6535
"299","10.11.2018","Sha Tin","Gress","N Callan","Great Britain","J Moore","Handicap",2,1200,920000,12,56,4,69.84,2,8,112,98,21854,8651,6535
"300","02.12.2018","Sha Tin","Dirt","C Murray","Great Britain","J Moore","Handicap",5,1200,920000,7,55,4,70.33,3,12,96,99,21854,8670,6535
"301","19.12.2018","Sha Tin","Dirt","M Chadwick","Great Britain","J Moore","Handicap",4,1200,920000,6,53,4,70.3,1,7,99,99,21854,8663,6535
"302","29.12.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","J Moore","Handicap",4,1400,690000,11,60,4,82.96,3,2,113,22,21854,8446,6535
"303","20.01.2019","Sha Tin","Gress","Douglas Whyte","Great Britain","J Moore","Handicap",2,1600,920000,8,54,5,95.71,2,7,109,14,21854,8446,6535
"304","02.02.2019","Sha Tin","Dirt","M Chadwick","Great Britain","J Moore","Handicap",6,1650,920000,2,52,5,99.39,0,3,112,NA,21854,8663,6535
"305","10.02.2019","Sha Tin","Dirt","M Chadwick","Great Britain","J Moore","Handicap",4,1200,920000,6,53,5,69.66,2,3,111,NA,21854,8663,6535
"306","10.03.2019","Sha Tin","Dirt","A Sanna","Great Britain","J Moore","Handicap",6,1200,920000,5,54,5,71.14,2,10,98,10,21854,8672,6535
"307","27.03.2019","Happy Valley","Gress","M F Poon","Great Britain","J Moore","Handicap",4,1000,920000,6,51,5,57.81,1,6,105,21,21854,8658,6535
"308","22.04.2019","Sha Tin","Gress","C Schofield","Great Britain","J Moore","Handicap",2,1400,690000,14,60,5,85.09,1,13,87,NA,21854,8655,6535
"309","10.09.2017","Sha Tin","Dirt","W M Lai","Australia","KL Man","Handicap",10,1200,1310000,11,52,4,70.9,2,12,93,22,21855,8674,6693
"310","18.10.2017","Happy Valley","Gress","Tommy Berry","Australia","KL Man","Handicap",6,1200,1310000,1,54,4,70.23,1,5,118,12,21855,8609,6693
"311","29.11.2017","Happy Valley","Gress","H T Mo","Australia","KL Man","Handicap",7,1200,1310000,1,50,4,70.36,0,4,114,13,21855,8657,6693
"312","10.12.2017","Sha Tin","Gress","K C Ng","Australia","KL Man","Handicap",9,1400,1310000,1,51,4,82.61,0,7,110,99,21855,8669,6693
"313","23.12.2017","Sha Tin","Dirt","W M Lai","Australia","KL Man","Handicap",8,1650,1310000,12,53,4,99.11,2,9,111,99,21855,8674,6693
"314","17.01.2018","Happy Valley","Gress","N Callan","Australia","KL Man","Handicap",3,1200,880000,3,60,5,71.04,2,1,123,NA,21855,8651,6693
"315","03.03.2018","Sha Tin","Gress","W M Lai","Australia","KL Man","Handicap",9,1000,1310000,1,52,5,57.64,0,14,104,99,21855,8674,6693
"316","18.03.2018","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",7,1200,1310000,10,54,5,70.07,2,7,123,99,21855,8652,6693
"317","15.04.2018","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",11,1200,1310000,2,54,5,70.13,0,5,110,18,21855,8652,6693
"318","02.05.2018","Sha Tin","Dirt","C Y Ho","Australia","KL Man","Handicap",8,1200,1310000,2,52,5,68.19,2,1,126,56,21855,8659,6693
"319","02.09.2018","Sha Tin","Gress","H N Wong","Australia","KL Man","Handicap",9,1200,1380000,7,54,5,69.85,4,6,123,43,21855,8660,6693
"320","28.10.2018","Happy Valley","Gress","U Rispoli","Australia","KL Man","Handicap",6,1200,1380000,10,55,5,71.47,2,9,117,22,21855,8662,6693
