"","data.Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds"
"2624","08.09.2019","Sha Tin","Dirt","Joao Moreira","Great Britain","CS Shum","Handicap",5,1200,967000,4,55,6,69.47,0,1,111,11
"2625","12.10.2019","Sha Tin","Dirt","Z Purton","Great Britain","CS Shum","Handicap",6,1200,967000,8,56,6,69.09,3,1,120,10
"2626","27.10.2019","Sha Tin","Dirt","Z Purton","Great Britain","CS Shum","Handicap",6,1200,967000,3,59,6,70.08,1,6,115,0
"2627","04.12.2019","Happy Valley","Gress","Joao Moreira","Great Britain","CS Shum","Handicap",3,1200,967000,6,60,6,70.35,2,5,116,0
"2628","15.12.2019","Sha Tin","Dirt","Z Purton","Great Britain","CS Shum","Handicap",3,1200,967000,6,59,6,69.61,1,2,121,0
"2629","05.01.2020","Sha Tin","Dirt","Z Purton","Great Britain","CS Shum","Handicap",5,1200,967000,8,59,7,69.97,3,2,120,10
"2630","08.02.2020","Sha Tin","Dirt","Z Purton","Great Britain","CS Shum","Handicap",3,1200,967000,6,60,7,69.67,1,2,122,0
"2631","08.03.2020","Sha Tin","Dirt","G van Niekerk","Great Britain","CS Shum","Handicap",7,1200,1450000,12,53,7,70.04,4,7,111,18
"2632","25.03.2020","Happy Valley","Gress","H W Lai","Great Britain","CS Shum","Handicap",6,1200,1450000,10,53,7,71.92,4,11,95,82
"2633","03.05.2020","Sha Tin","Dirt","A Hamelin","Great Britain","CS Shum","Handicap",6,1200,967000,3,60,7,70.41,2,12,106,0
"2634","27.05.2020","Sha Tin","Dirt","C L Chau","Great Britain","CS Shum","Handicap",1,1200,967000,11,56,7,71.69,3,11,82,38
"2635","14.06.2020","Sha Tin","Dirt","H W Lai","Great Britain","CS Shum","Handicap",6,1200,967000,6,59,7,70.77,0,9,93,69
"2636","06.09.2017","Happy Valley","Gress","Joao Moreira","Australia","YS Tsui","Handicap",3,1650,660000,2,57,4,102.28,4,9,105,0
"2637","05.10.2017","Happy Valley","Gress","H T Mo","Australia","YS Tsui","Handicap",1,1650,660000,4,53,4,103.73,5,12,81,20
"2638","18.10.2017","Happy Valley","Gress","C Y Ho","Australia","YS Tsui","Handicap",4,1800,660000,1,54,4,111.46,0,9,94,22
"2639","01.01.2018","Sha Tin","Gress","M Chadwick","Australia","YS Tsui","Handicap",1,1400,660000,10,54,5,84.18,0,9,93,25
"2640","04.02.2018","Sha Tin","Gress","H T Mo","Australia","YS Tsui","Handicap",1,1200,660000,4,49,5,70.59,3,3,105,33
"2641","18.02.2018","Sha Tin","Gress","C Schofield","Australia","YS Tsui","Handicap",1,1400,660000,4,53,5,83.32,4,3,105,10
"2642","11.03.2018","Sha Tin","Gress","C Schofield","Australia","YS Tsui","Handicap",1,1400,660000,14,53,5,82.77,3,3,103,13
"2643","02.04.2018","Sha Tin","Gress","C Schofield","Australia","YS Tsui","Handicap",1,1200,660000,9,53,5,70.71,2,10,95,0
"2644","21.04.2018","Sha Tin","Gress","K Teetan","Australia","YS Tsui","Handicap",3,1400,660000,8,52,5,83.6,3,12,101,14
"2645","25.10.2017","Happy Valley","Gress","S Clipperton","Australia","L Ho","Handicap",4,1000,880000,6,54,4,57.58,0,6,108,10
"2646","08.11.2017","Happy Valley","Gress","Brett Prebble","Australia","L Ho","Handicap",2,1000,880000,1,54,4,57.74,0,9,106,4
"2647","27.12.2017","Happy Valley","Gress","H T Mo","Australia","L Ho","Handicap",3,1650,880000,8,49,4,101.05,0,1,113,11
"2648","17.01.2018","Happy Valley","Gress","H T Mo","Australia","L Ho","Handicap",4,1650,880000,7,53,5,100.95,0,1,114,0
"2649","14.02.2018","Happy Valley","Gress","H T Mo","Australia","L Ho","Handicap",5,1650,880000,12,57,5,101.17,1,2,115,0
"2650","21.03.2018","Happy Valley","Gress","Joao Moreira","Australia","L Ho","Handicap",7,1650,1310000,2,52,5,100.06,0,3,115,0
"2651","18.04.2018","Happy Valley","Gress","M F Poon","Australia","L Ho","Handicap",8,1650,1310000,4,49,5,99.67,0,1,118,0
"2652","09.05.2018","Happy Valley","Gress","M F Poon","Australia","L Ho","Handicap",6,1650,1310000,9,53,5,100.88,0,2,120,0
"2653","10.10.2018","Happy Valley","Gress","C Wong","Australia","L Ho","Handicap",8,1650,1380000,10,56,5,101.32,1,10,117,10
"2654","27.09.2017","Happy Valley","Gress","C Y Ho","New Zealand","KW Lui","Handicap",2,1200,660000,2,55,5,72.08,0,12,83,95
"2655","09.09.2018","Sha Tin","Gress","G van Niekerk","New Zealand","DE Ferraris","Handicap",1,1000,690000,4,52,6,58.51,0,5,97,71
"2656","02.03.2019","Sha Tin","Dirt","R Bayliss","New Zealand","DE Ferraris","Handicap",2,1200,690000,9,53,7,70.16,2,9,94,99
"2657","10.04.2019","Happy Valley","Gress","K Teetan","New Zealand","DE Ferraris","Handicap",1,1000,690000,5,51,7,58.28,0,7,88,43
"2658","18.05.2019","Sha Tin","Gress","K Teetan","New Zealand","DE Ferraris","Handicap",1,1200,690000,12,51,7,71.29,1,12,81,41
"2659","12.05.2018","Sha Tin","Dirt","M L Yeung","Australia","WY So","Handicap",3,1200,880000,10,54,6,70.09,1,7,99,27
"2660","11.10.2017","Happy Valley","Gress","C Y Ho","Australia","KW Lui","Handicap",1,1000,660000,3,60,9,58.16,0,8,100,12
"2661","01.11.2017","Sha Tin","Dirt","C Y Ho","Australia","KW Lui","Handicap",1,1200,660000,1,59,9,72.55,0,12,79,48
"2662","15.11.2017","Happy Valley","Gress","U Rispoli","Australia","KW Lui","Handicap",1,1000,660000,1,59,9,58.34,0,6,105,21
"2663","16.09.2017","Sha Tin","Dirt","N Rawiller","Irland","C Fownes","Handicap",3,1650,660000,4,58,6,100.09,7,4,110,16
"2664","05.10.2017","Happy Valley","Gress","N Callan","Irland","C Fownes","Handicap",1,1650,660000,2,57,6,101.05,4,2,110,0
"2665","25.10.2017","Happy Valley","Gress","N Callan","Irland","C Fownes","Handicap",2,1650,660000,12,57,6,101,0,10,102,22
"2666","08.11.2017","Happy Valley","Gress","U Rispoli","Irland","C Fownes","Handicap",1,1800,660000,11,58,6,113.44,7,12,91,34
"2667","19.11.2017","Sha Tin","Dirt","N Rawiller","Irland","C Fownes","Handicap",1,1650,660000,1,56,6,99.19,3,1,113,11
"2668","03.12.2017","Sha Tin","Dirt","N Rawiller","Irland","C Fownes","Handicap",4,1800,660000,6,60,6,109.65,3,4,109,0
"2669","23.12.2017","Sha Tin","Dirt","N Rawiller","Irland","C Fownes","Handicap",4,1650,660000,3,60,6,99.79,7,6,113,0
"2670","07.01.2018","Sha Tin","Dirt","N Rawiller","Irland","C Fownes","Handicap",2,1800,660000,4,60,7,109.19,1,4,106,0
"2671","24.01.2018","Sha Tin","Dirt","C Y Ho","Irland","C Fownes","Handicap",4,1650,660000,13,59,7,99.95,4,7,107,22
"2672","25.02.2018","Sha Tin","Gress","Gerald Mosse","Irland","C Fownes","Handicap",3,2000,660000,11,59,7,124.84,5,7,109,33
"2673","08.04.2018","Sha Tin","Dirt","N Callan","Irland","C Fownes","Handicap",2,1800,660000,1,59,7,110.65,0,3,106,0
"2674","02.05.2018","Sha Tin","Dirt","Joao Moreira","Irland","C Fownes","Handicap",2,1800,660000,7,59,7,109.39,0,5,101,7
"2675","27.09.2017","Happy Valley","Gress","K C Ng","USA","AS Cruz","Handicap",6,1200,1310000,5,58,3,70.44,0,7,115,48
"2676","11.10.2017","Happy Valley","Gress","Tommy Berry","USA","AS Cruz","Handicap",8,1200,1310000,7,58,3,70.65,3,8,128,11
"2677","29.10.2017","Happy Valley","Gress","N Rawiller","USA","AS Cruz","Handicap",6,1200,1310000,3,58,3,70.59,0,7,117,0
"2678","03.12.2017","Sha Tin","Gress","N Rawiller","USA","AS Cruz","Handicap",10,1400,1310000,11,57,3,82.96,1,11,118,35
"2679","23.12.2017","Sha Tin","Gress","H T Mo","USA","AS Cruz","Handicap",10,1400,1310000,14,52,3,83.89,1,13,104,46
"2680","07.01.2018","Sha Tin","Gress","A Sanna","USA","AS Cruz","Handicap",8,1200,1310000,9,54,4,71.19,1,11,111,76
"2681","28.01.2018","Sha Tin","Gress","A Badel","USA","AS Cruz","Handicap",6,1000,1310000,11,51,4,57.69,0,4,119,16
"2682","14.02.2018","Happy Valley","Gress","A Badel","USA","AS Cruz","Handicap",6,1000,1310000,10,51,4,57.23,0,5,116,11
"2683","03.03.2018","Sha Tin","Gress","M L Yeung","USA","AS Cruz","Handicap",9,1000,1310000,5,50,4,57.5,0,13,105,18
"2684","14.03.2018","Happy Valley","Gress","K Teetan","USA","AS Cruz","Handicap",6,1200,1310000,1,52,4,70.26,1,3,116,0
"2685","28.03.2018","Happy Valley","Gress","M F Poon","USA","AS Cruz","Handicap",5,1200,1310000,7,50,4,69.85,1,4,114,0
"2686","18.04.2018","Happy Valley","Gress","Joao Moreira","USA","AS Cruz","Handicap",6,1200,1310000,8,52,4,70.06,4,2,125,0
"2687","26.09.2018","Happy Valley","Gress","C Y Ho","USA","AS Cruz","Handicap",8,1200,1380000,2,54,4,69.94,1,2,123,10
"2688","10.10.2018","Happy Valley","Gress","C Y Ho","USA","AS Cruz","Handicap",6,1200,1380000,3,54,4,70.67,0,6,116,0
"2689","24.10.2018","Happy Valley","Gress","C Y Ho","USA","AS Cruz","Handicap",7,1200,1380000,9,55,4,70.52,3,7,119,12
"2690","14.11.2018","Happy Valley","Gress","C Y Ho","USA","AS Cruz","Handicap",6,1200,1380000,3,56,4,70.51,2,4,121,17
"2691","12.01.2019","Sha Tin","Gress","C Y Ho","USA","AS Cruz","Handicap",10,1200,1380000,6,53,5,69.56,1,7,119,40
"2692","27.01.2019","Sha Tin","Dirt","K Teetan","USA","AS Cruz","Handicap",6,1200,1380000,12,53,5,69.27,3,4,120,25
"2693","20.02.2019","Happy Valley","Gress","K Teetan","USA","AS Cruz","Handicap",5,1200,1380000,11,54,5,69.37,2,3,123,0
"2694","13.09.2017","Happy Valley","Gress","Douglas Whyte","USA","AS Cruz","Handicap",8,1650,1860000,10,58,6,100.81,0,8,128,0
"2695","05.10.2017","Happy Valley","Gress","Douglas Whyte","USA","AS Cruz","Handicap",8,1800,1860000,1,56,6,109.06,0,3,132,0
"2696","22.10.2017","Sha Tin","Gress","M Chadwick","USA","AS Cruz","Handicap",6,1800,1860000,12,56,6,106.56,1,2,138,11
"2697","05.11.2017","Sha Tin","Gress","M Chadwick","USA","AS Cruz","Handicap",7,1800,3000000,14,51,6,106.28,3,7,134,0
"2698","19.11.2017","Sha Tin","Gress","Douglas Whyte","USA","AS Cruz","Non-handicap",6,2000,4000000,2,56,6,122.72,0,7,132,24
"2699","10.01.2018","Happy Valley","Gress","Brett Prebble","USA","AS Cruz","Handicap",6,1800,3000000,10,54,7,110.92,3,9,131,14
"2700","18.02.2018","Sha Tin","Gress","U Rispoli","USA","AS Cruz","Handicap",7,2000,1860000,8,60,7,123.65,5,11,130,24
"2701","25.03.2018","Sha Tin","Gress","Douglas Whyte","USA","AS Cruz","Handicap",9,1600,1860000,7,58,7,94.81,2,6,131,58
"2702","15.04.2018","Sha Tin","Gress","Douglas Whyte","USA","AS Cruz","Handicap",8,2200,1860000,5,54,7,133.69,0,3,132,25
"2703","06.05.2018","Sha Tin","Gress","Douglas Whyte","USA","AS Cruz","Handicap",4,2400,3000000,4,51,7,146.98,2,3,138,16
"2704","13.09.2017","Happy Valley","Gress","Z Purton","Australia","D Hall","Handicap",8,1650,1860000,11,55,5,100.83,1,9,125,0
"2705","05.10.2017","Happy Valley","Gress","C Schofield","Australia","D Hall","Handicap",8,1800,1860000,5,52,5,110.65,7,12,123,0
"2706","10.12.2017","Sha Tin","Gress","Oisin Murphy","Australia","D Hall","Handicap",10,1600,1860000,13,56,5,96.22,1,12,123,99
"2707","27.12.2017","Happy Valley","Gress","A Sanna","Australia","D Hall","Handicap",8,1650,1860000,11,54,5,101.12,4,9,127,81
"2708","20.09.2017","Happy Valley","Gress","C Schofield","New Zealand","D Hall","Handicap",5,1200,880000,5,57,4,71.35,0,9,100,28
"2709","27.09.2017","Happy Valley","Gress","C Schofield","New Zealand","D Hall","Handicap",5,1000,880000,2,57,4,57.76,1,8,112,65
"2710","06.12.2017","Happy Valley","Gress","H Bowman","New Zealand","D Hall","Handicap",5,1000,1056000,4,57,4,57.7,2,2,118,0
"2711","27.12.2017","Happy Valley","Gress","Z Purton","New Zealand","D Hall","Handicap",4,1000,880000,3,57,4,58.18,0,6,109,0
"2712","13.01.2018","Sha Tin","Gress","M F Poon","New Zealand","D Hall","Handicap",5,1200,880000,4,54,5,70,0,3,109,26
"2713","31.01.2018","Happy Valley","Gress","M F Poon","New Zealand","D Hall","Handicap",4,1200,880000,9,54,5,70.74,0,2,115,10
"2714","07.02.2018","Happy Valley","Gress","M F Poon","New Zealand","D Hall","Handicap",5,1200,880000,7,55,5,71.23,2,7,114,0
"2715","18.04.2018","Happy Valley","Gress","Z Purton","New Zealand","D Hall","Handicap",5,1000,880000,1,59,5,57.76,0,4,115,0
"2716","31.10.2018","Sha Tin","Dirt","N Callan","New Zealand","K H Ting","Handicap",4,1200,920000,7,60,5,69.96,2,3,121,0
"2717","06.01.2019","Sha Tin","Dirt","N Callan","New Zealand","K H Ting","Handicap",4,1200,920000,6,60,6,69.42,1,8,116,11
"2718","10.02.2019","Sha Tin","Dirt","H T Mo","New Zealand","K H Ting","Handicap",4,1200,920000,5,58,6,69.99,2,8,112,0
"2719","10.03.2019","Sha Tin","Dirt","Silvestre De Sousa","New Zealand","K H Ting","Handicap",6,1200,920000,2,59,6,70.01,0,2,118,0
"2720","03.04.2019","Sha Tin","Dirt","Z Purton","New Zealand","K H Ting","Handicap",6,1200,920000,8,59,6,70.81,4,8,112,0
"2721","01.05.2019","Happy Valley","Gress","U Rispoli","New Zealand","K H Ting","Handicap",3,1200,920000,7,59,6,71.52,4,8,104,19
"2722","04.12.2019","Happy Valley","Gress","C Keane","New Zealand","K H Ting","Handicap",4,1000,1160400,1,57,6,58,0,10,102,70
"2723","26.12.2019","Happy Valley","Gress","H N Wong","New Zealand","K H Ting","Handicap",6,1000,967000,7,54,6,57.54,4,4,119,145
"2724","22.01.2020","Happy Valley","Gress","H N Wong","New Zealand","K H Ting","Handicap",5,1000,967000,2,56,7,57.25,1,2,119,13
"2725","05.02.2020","Happy Valley","Gress","H N Wong","New Zealand","K H Ting","Handicap",2,1000,967000,10,55,7,57.96,4,11,113,23
"2726","26.02.2020","Happy Valley","Gress","H N Wong","New Zealand","K H Ting","Handicap",4,1000,967000,12,55,7,57.11,1,4,113,96
"2727","18.03.2020","Happy Valley","Gress","H N Wong","New Zealand","K H Ting","Handicap",2,1200,967000,8,55,7,70.84,4,10,104,19
"2728","13.05.2020","Happy Valley","Gress","C Schofield","New Zealand","K H Ting","Handicap",5,1000,967000,5,56,7,57.97,2,12,109,0
"2729","21.06.2020","Sha Tin","Gress","C Schofield","New Zealand","K H Ting","Handicap",2,1200,967000,1,54,7,70.03,0,8,101,19
"2730","06.09.2017","Happy Valley","Gress","K Teetan","Italia","DE Ferraris","Handicap",4,1000,880000,3,58,5,57.97,1,1,119,0
"2731","27.09.2017","Happy Valley","Gress","K Teetan","Italia","DE Ferraris","Handicap",5,1000,880000,7,60,5,57.82,4,9,121,10
"2732","25.10.2017","Happy Valley","Gress","K C Leung","Italia","DE Ferraris","Handicap",4,1000,880000,8,59,5,57.62,1,8,117,29
"2733","15.11.2017","Happy Valley","Gress","K C Leung","Italia","DE Ferraris","Handicap",5,1200,880000,5,59,5,71.24,0,7,109,17
"2734","06.12.2017","Happy Valley","Gress","Ryan Moore","Italia","DE Ferraris","Handicap",5,1000,1056000,12,60,5,57.82,1,5,119,27
"2735","27.12.2017","Happy Valley","Gress","K Teetan","Italia","DE Ferraris","Handicap",4,1000,880000,1,59,5,58.42,1,9,111,11
"2736","10.01.2018","Happy Valley","Gress","A Badel","Italia","DE Ferraris","Handicap",2,1200,880000,12,58,6,70.91,2,8,114,42
"2737","21.03.2018","Happy Valley","Gress","K Teetan","Italia","DE Ferraris","Handicap",4,1200,880000,11,59,6,70.93,3,5,116,52
"2738","11.04.2018","Happy Valley","Gress","K Teetan","Italia","DE Ferraris","Handicap",1,1200,880000,5,57,6,70.94,1,6,113,0
"2739","18.04.2018","Happy Valley","Gress","A Sanna","Italia","DE Ferraris","Handicap",5,1000,880000,5,57,6,57.63,1,1,116,9
"2740","16.05.2018","Happy Valley","Gress","A Sanna","Italia","DE Ferraris","Handicap",5,1200,880000,12,59,6,70.6,2,4,116,48
"2741","03.10.2018","Happy Valley","Gress","A Sanna","Italia","DE Ferraris","Handicap",5,1200,920000,4,57,6,71.49,3,9,112,11
"2742","24.10.2018","Happy Valley","Gress","U Rispoli","Italia","DE Ferraris","Handicap",5,1000,920000,2,56,6,57.57,0,4,115,13
"2743","14.11.2018","Happy Valley","Gress","U Rispoli","Italia","DE Ferraris","Handicap",3,1000,920000,4,56,6,58.22,2,8,109,11
"2744","19.12.2018","Sha Tin","Dirt","U Rispoli","Italia","DE Ferraris","Handicap",5,1200,920000,7,56,6,69.61,3,3,117,15
"2745","06.01.2019","Sha Tin","Dirt","U Rispoli","Italia","DE Ferraris","Handicap",7,1200,920000,11,56,7,69.31,3,6,117,26
"2746","27.01.2019","Sha Tin","Dirt","U Rispoli","Italia","DE Ferraris","Handicap",5,1200,920000,7,56,7,70.42,2,8,105,31
"2747","10.02.2019","Sha Tin","Dirt","N Callan","Italia","DE Ferraris","Handicap",4,1200,920000,9,55,7,70.64,1,10,98,31
"2748","27.02.2019","Happy Valley","Gress","U Rispoli","Italia","DE Ferraris","Handicap",5,1650,920000,8,54,7,100.95,3,10,108,83
"2749","27.03.2019","Happy Valley","Gress","R Bayliss","Italia","DE Ferraris","Handicap",2,1650,920000,9,53,7,100.91,0,7,104,56
"2750","10.04.2019","Happy Valley","Gress","R Bayliss","Italia","DE Ferraris","Handicap",3,1650,920000,1,53,7,101.24,1,10,101,37
"2751","20.09.2017","Happy Valley","Gress","C Y Ho","Irland","F C Lor","Handicap",7,1200,1310000,4,55,4,70.12,2,7,124,25
"2752","11.10.2017","Happy Valley","Gress","C Y Ho","Irland","F C Lor","Handicap",6,1650,1310000,6,56,4,100.27,3,2,126,10
"2753","25.10.2017","Happy Valley","Gress","C Y Ho","Irland","F C Lor","Handicap",7,1650,1310000,9,56,4,100.35,4,1,127,0
"2754","15.11.2017","Happy Valley","Gress","C Y Ho","Irland","F C Lor","Handicap",7,1650,1310000,10,59,4,102.17,3,9,123,0
"2755","13.12.2017","Happy Valley","Gress","N Rawiller","Irland","F C Lor","Handicap",7,1650,1310000,11,60,4,99.99,3,2,129,0
"2756","10.01.2018","Happy Valley","Gress","Z Purton","Irland","F C Lor","Handicap",7,1650,1310000,1,59,5,102.06,0,12,111,0
"2757","28.02.2018","Sha Tin","Dirt","H N Wong","Irland","F C Lor","Handicap",6,1650,1310000,7,58,5,98.29,6,1,131,13
"2758","11.03.2018","Sha Tin","Dirt","H N Wong","Irland","F C Lor","Handicap",3,1650,1860000,4,51,5,99.01,4,5,125,0
"2759","31.10.2018","Sha Tin","Dirt","H N Wong","Irland","F C Lor","Handicap",3,1650,1950000,9,53,5,101.26,2,8,99,31
"2760","16.09.2017","Sha Tin","Dirt","C Y Ho","New Zealand","YS Tsui","Handicap",3,1650,660000,7,52,9,100.96,3,7,89,17
"2761","20.09.2017","Happy Valley","Gress","H T Mo","New Zealand","YS Tsui","Handicap",3,1800,660000,11,50,9,110.59,3,1,103,25
"2762","08.10.2017","Sha Tin","Gress","H T Mo","New Zealand","YS Tsui","Handicap",2,2000,660000,6,53,9,124.97,2,11,94,12
"2763","29.10.2017","Happy Valley","Gress","H N Wong","New Zealand","YS Tsui","Handicap",1,2200,660000,4,55,9,140.23,6,9,99,22
"2764","01.10.2017","Sha Tin","Gress","M L Yeung","Australia","A Lee","Handicap",5,1600,880000,8,53,5,97.45,0,9,100,51
"2765","29.10.2017","Happy Valley","Gress","M L Yeung","Australia","A Lee","Handicap",5,1650,880000,7,52,5,101.24,0,5,106,61
"2766","15.11.2017","Happy Valley","Gress","M L Yeung","Australia","A Lee","Handicap",4,1650,880000,10,50,5,102.61,3,10,95,18
"2767","23.12.2017","Sha Tin","Dirt","M L Yeung","Australia","A Lee","Handicap",4,1650,660000,1,59,5,99.9,0,8,100,12
"2768","17.01.2018","Happy Valley","Gress","M L Yeung","Australia","A Lee","Handicap",2,1650,660000,12,58,6,102.66,1,10,100,32
"2769","07.02.2018","Happy Valley","Gress","M L Yeung","Australia","A Lee","Handicap",1,1650,660000,9,56,6,101.77,0,10,98,31
"2770","02.04.2018","Sha Tin","Gress","M L Yeung","Australia","A Lee","Handicap",1,1200,660000,5,55,6,69.71,0,1,109,25
"2771","09.05.2018","Happy Valley","Gress","M L Yeung","Australia","A Lee","Handicap",1,1200,660000,5,57,6,71.27,0,6,104,0
"2772","07.11.2018","Happy Valley","Gress","H N Wong","Australia","YS Tsui","Handicap",1,1000,690000,5,57,6,57.54,0,1,111,10
"2773","28.11.2018","Happy Valley","Gress","H N Wong","Australia","YS Tsui","Handicap",6,1200,920000,10,51,6,70.75,2,3,110,0
"2774","26.12.2018","Happy Valley","Gress","M L Yeung","Australia","YS Tsui","Handicap",5,1200,920000,4,51,6,70.23,0,3,111,0
"2775","16.01.2019","Happy Valley","Gress","M L Yeung","Australia","YS Tsui","Handicap",5,1200,920000,6,52,7,71.96,2,11,89,0
"2776","20.02.2019","Happy Valley","Gress","M L Yeung","Australia","YS Tsui","Handicap",3,1200,920000,8,52,7,72.3,4,12,83,14
"2777","02.03.2019","Sha Tin","Gress","H N Wong","Australia","YS Tsui","Handicap",3,1400,920000,7,51,7,82.74,0,1,109,71
"2778","10.03.2019","Sha Tin","Gress","K C Ng","Australia","YS Tsui","Handicap",4,1400,920000,9,54,7,83.98,0,7,102,11
"2779","07.04.2019","Sha Tin","Gress","H N Wong","Australia","YS Tsui","Handicap",5,1400,920000,6,54,7,83.71,1,12,96,23
"2780","24.04.2019","Happy Valley","Gress","R Bayliss","Australia","YS Tsui","Handicap",5,1200,920000,10,55,7,70.83,3,12,106,50
"2781","15.05.2019","Happy Valley","Gress","M L Yeung","Australia","YS Tsui","Handicap",1,1000,920000,9,54,7,58.71,4,10,101,35
"2782","02.06.2019","Sha Tin","Gress","H N Wong","Australia","YS Tsui","Handicap",7,1400,920000,9,53,7,83.15,0,7,99,51
"2783","26.06.2019","Happy Valley","Gress","K C Leung","Australia","YS Tsui","Handicap",3,1650,920000,11,53,7,101.08,2,11,102,61
"2784","25.09.2019","Happy Valley","Gress","H W Lai","Australia","YS Tsui","Handicap",5,1200,967000,12,52,7,74.62,1,12,51,125
"2785","10.09.2017","Sha Tin","Dirt","Joao Moreira","Australia","YS Tsui","Handicap",10,1200,1310000,9,60,6,68.77,3,1,138,0
"2786","14.10.2017","Sha Tin","Dirt","Brett Prebble","Australia","YS Tsui","Handicap",9,1200,1860000,7,56,6,69.87,2,8,128,13
"2787","08.11.2017","Happy Valley","Gress","U Rispoli","Australia","YS Tsui","Handicap",8,1200,1860000,9,56,6,70.32,2,9,129,61
"2788","23.12.2017","Sha Tin","Gress","H T Mo","Australia","YS Tsui","Handicap",6,1000,1860000,7,54,6,57.35,0,7,123,44
"2789","10.01.2018","Happy Valley","Gress","N Rawiller","Australia","YS Tsui","Handicap",8,1200,1860000,6,58,7,70.59,1,9,123,60
